player_id,route_name,play_name,timestamp_start,timestamp_end,success,practice_id,date
50,flat,flat2,2158371,2159597,1,1,01/16/2023
51,comeback,comeback2,285878,291051,0,9,01/31/2023
31,comeback,comeback2,1377529,1377943,1,3,02/14/2023
67,curl,curl5,3475952,3478354,0,5,02/26/2023
67,comeback,comeback2,915435,916398,1,6,01/20/2023
69,slant,slant4,4816098,4822382,0,3,02/07/2023
96,dig,dig3,3334224,3337830,1,1,02/27/2023
103,comeback,comeback4,7555269,7559669,1,8,01/31/2023
94,curl,curl1,8484051,8486375,1,10,02/25/2023
33,comeback,comeback5,746351,752076,1,10,01/04/2023
32,comeback,comeback5,6137182,6140151,0,7,02/26/2023
28,slant,slant4,7039301,7045621,1,9,01/27/2023
38,comeback,comeback5,9408421,9415603,1,5,01/09/2023
77,dig,dig2,4254913,4260132,1,5,01/04/2023
68,flat,flat1,5654638,5659557,0,5,01/15/2023
69,out,out1,5520590,5521003,1,5,01/08/2023
97,corner,corner2,2431620,2436254,1,3,01/12/2023
67,comeback,comeback4,7148460,7148968,0,2,02/24/2023
43,flat,flat2,5303418,5311401,1,5,02/11/2023
30,dig,dig5,9784026,9791048,0,1,01/04/2023
101,post,post1,7170705,7175512,1,1,02/14/2023
42,post,post1,264860,267555,1,9,02/07/2023
67,corner,corner2,1045057,1048000,0,9,01/04/2023
96,comeback,comeback3,1982559,1982600,1,1,01/09/2023
66,flat,flat1,10086385,10092261,1,5,02/27/2023
3,out,out1,3652724,3659356,0,5,01/20/2023
91,dig,dig5,5449908,5453624,1,3,02/18/2023
13,corner,corner2,10263010,10264466,0,8,01/25/2023
70,corner,corner3,10128850,10133175,0,4,01/04/2023
33,out,out1,9132248,9139534,0,7,01/17/2023
8,post,post5,10205719,10210009,0,1,01/18/2023
42,curl,curl4,3206763,3208788,0,8,01/30/2023
34,comeback,comeback1,4167512,4169917,0,4,01/10/2023
90,slant,slant4,8556340,8563042,0,3,02/05/2023
9,out,out2,2304344,2309794,0,4,01/31/2023
32,flat,flat1,1904715,1906818,1,2,01/28/2023
51,curl,curl5,1706703,1712522,1,9,01/18/2023
13,flat,flat4,1446512,1448738,0,1,02/04/2023
94,flat,flat3,3317926,3325109,1,9,01/10/2023
63,curl,curl4,6520058,6524529,0,3,01/10/2023
8,curl,curl4,1037620,1044780,0,10,02/13/2023
97,post,post5,10035175,10043094,1,5,01/24/2023
91,corner,corner1,1546418,1551028,0,5,01/21/2023
6,curl,curl3,6440356,6446208,0,2,01/11/2023
70,curl,curl3,10659104,10665255,1,6,02/25/2023
30,flat,flat1,6847643,6853736,0,10,02/11/2023
56,post,post5,6892056,6893166,1,3,02/27/2023
37,post,post2,5987243,5993494,0,3,01/12/2023
80,flat,flat4,1710350,1718267,0,6,02/10/2023
50,slant,slant3,1293129,1297337,0,4,01/10/2023
103,dig,dig5,5751942,5757294,1,1,01/26/2023
71,flat,flat5,6093922,6099665,1,6,01/20/2023
46,out,out2,6153245,6160849,0,3,01/20/2023
32,slant,slant3,2732610,2733709,0,1,02/14/2023
100,comeback,comeback5,4069882,4077741,1,10,01/24/2023
85,comeback,comeback1,2224222,2230401,1,7,01/22/2023
89,curl,curl2,800306,801348,0,4,01/08/2023
104,curl,curl1,10451217,10453455,1,4,02/03/2023
8,curl,curl4,10286384,10290753,0,6,01/25/2023
42,curl,curl5,2400036,2400603,1,2,02/24/2023
34,comeback,comeback4,6457025,6462133,0,4,01/04/2023
22,comeback,comeback5,7272306,7276200,0,8,01/01/2023
49,comeback,comeback4,7132017,7139157,0,3,01/03/2023
91,slant,slant2,7868041,7874599,1,2,01/23/2023
40,dig,dig3,5005325,5011015,1,9,01/06/2023
15,curl,curl3,1052953,1054057,0,8,01/19/2023
1,post,post4,8488892,8491844,0,9,02/12/2023
62,dig,dig3,10308409,10311148,0,2,01/30/2023
29,slant,slant4,7452516,7456847,0,6,02/07/2023
61,post,post3,1862705,1865045,1,1,02/20/2023
7,post,post1,2710947,2716601,0,10,01/12/2023
100,corner,corner4,1945306,1946620,1,3,02/21/2023
20,comeback,comeback2,5761098,5766092,1,4,02/01/2023
65,out,out1,1080822,1088625,1,5,01/06/2023
48,slant,slant4,8199849,8201079,0,4,02/12/2023
45,slant,slant4,693192,696240,1,5,01/25/2023
100,dig,dig4,8503321,8510732,1,5,02/18/2023
12,out,out2,8780338,8783327,0,10,01/12/2023
82,post,post2,7536662,7537955,1,3,01/31/2023
45,post,post2,3775557,3782972,1,4,02/04/2023
45,corner,corner4,6072320,6074819,1,8,02/25/2023
101,curl,curl3,5515524,5520254,1,5,01/29/2023
42,dig,dig4,5822405,5826359,0,8,01/15/2023
85,dig,dig5,7822540,7825674,1,2,02/25/2023
61,slant,slant3,1819983,1827629,1,3,02/06/2023
18,post,post3,3892535,3895610,0,4,01/31/2023
8,corner,corner4,10590781,10597650,0,4,02/03/2023
60,curl,curl1,6841761,6845266,1,1,01/07/2023
79,slant,slant4,7826684,7826912,1,3,02/24/2023
20,dig,dig2,5308923,5311618,0,3,01/13/2023
91,slant,slant4,3165205,3168343,1,5,01/02/2023
96,post,post2,1904084,1907817,1,6,01/04/2023
67,curl,curl3,7705165,7711923,0,10,01/22/2023
78,out,out4,2036158,2044089,1,4,02/23/2023
54,corner,corner4,9525653,9526939,1,3,02/05/2023
91,comeback,comeback1,1640143,1642354,1,6,02/02/2023
49,corner,corner1,8248100,8255912,1,6,01/10/2023
102,post,post1,4470754,4476061,1,5,01/07/2023
61,flat,flat4,6269655,6275081,1,7,01/06/2023
93,dig,dig1,5287185,5291014,1,10,02/06/2023
100,corner,corner4,222790,230259,1,4,02/26/2023
80,post,post2,8928916,8932289,1,8,01/03/2023
63,flat,flat2,5702409,5707290,0,7,01/15/2023
73,dig,dig3,420419,428029,1,2,01/09/2023
9,dig,dig1,1188054,1195782,1,1,02/05/2023
15,dig,dig5,3374295,3376772,0,5,01/18/2023
83,dig,dig4,6948839,6950075,1,10,01/12/2023
34,post,post3,5768641,5772805,0,2,02/01/2023
93,slant,slant2,9459774,9460128,1,8,01/18/2023
76,out,out4,6412315,6413089,1,7,02/08/2023
93,out,out4,2241451,2245849,1,7,01/12/2023
38,post,post5,727295,727304,0,3,01/15/2023
96,dig,dig5,1039591,1044472,1,9,02/10/2023
92,flat,flat1,7495055,7500230,1,3,01/17/2023
38,out,out4,1359032,1366322,0,5,01/18/2023
71,dig,dig4,4205110,4211111,1,8,02/14/2023
22,curl,curl1,4109345,4113188,0,4,02/04/2023
86,post,post4,5931609,5938818,1,5,01/24/2023
90,dig,dig2,6867930,6872539,1,1,02/18/2023
76,slant,slant1,9529773,9532379,0,1,02/13/2023
51,corner,corner3,7099337,7102701,0,9,01/06/2023
98,comeback,comeback1,7065612,7066407,1,5,02/03/2023
23,flat,flat1,6824562,6827563,1,2,01/14/2023
26,post,post4,9162804,9168722,0,5,01/08/2023
36,slant,slant5,4268350,4271386,1,9,01/08/2023
97,comeback,comeback5,2447070,2450835,1,6,01/06/2023
13,dig,dig2,7620979,7622258,0,3,01/07/2023
74,out,out3,1668142,1674383,1,10,02/11/2023
104,corner,corner2,4458620,4458626,1,5,02/02/2023
4,comeback,comeback5,981797,986862,0,7,02/16/2023
65,dig,dig4,2987034,2991969,0,3,01/31/2023
96,comeback,comeback1,3172608,3175867,1,5,01/31/2023
8,out,out3,9193513,9194489,0,7,01/01/2023
7,dig,dig2,9787642,9795341,0,9,02/12/2023
4,curl,curl4,472325,476249,0,7,01/06/2023
35,corner,corner1,6512376,6513202,0,3,01/23/2023
92,flat,flat1,3403462,3407734,1,10,02/25/2023
76,curl,curl2,4394884,4400450,1,7,01/13/2023
88,curl,curl1,8659893,8660436,1,1,02/25/2023
2,corner,corner3,7414048,7420312,0,9,01/21/2023
46,curl,curl3,3354904,3357395,0,5,02/11/2023
33,curl,curl1,6894460,6902169,0,9,01/28/2023
79,comeback,comeback3,6116154,6117281,1,9,02/17/2023
26,post,post4,3964934,3969322,1,6,02/14/2023
59,curl,curl1,3525237,3528470,1,5,01/27/2023
9,post,post2,8995965,8997322,0,1,02/15/2023
11,dig,dig5,2226545,2227727,0,8,02/18/2023
1,corner,corner4,7618793,7619222,0,5,02/18/2023
3,flat,flat5,10732699,10737941,0,9,02/01/2023
84,flat,flat4,2113374,2116683,1,1,01/31/2023
91,slant,slant4,7724195,7726689,1,4,01/11/2023
3,comeback,comeback1,1092530,1097966,1,4,02/15/2023
28,corner,corner3,10727927,10732425,0,3,01/03/2023
91,post,post4,948211,953021,1,10,01/04/2023
84,post,post3,7364671,7371782,1,1,02/02/2023
61,slant,slant2,6413662,6418096,1,10,01/07/2023
42,slant,slant5,1243722,1247152,0,9,02/23/2023
4,post,post3,5166259,5173982,0,7,02/19/2023
89,curl,curl1,788100,794384,1,3,01/09/2023
104,corner,corner1,4972167,4974088,1,5,02/07/2023
30,slant,slant2,6408786,6410523,0,8,02/21/2023
22,out,out2,6382699,6384796,0,3,01/03/2023
19,out,out2,6785535,6793410,0,7,02/16/2023
103,post,post5,2853267,2856378,1,2,02/13/2023
45,comeback,comeback4,8604319,8612154,1,5,02/22/2023
30,curl,curl5,10716278,10722955,0,10,02/08/2023
34,corner,corner3,8338543,8339153,0,8,02/04/2023
30,flat,flat1,8431343,8433981,0,5,01/28/2023
79,comeback,comeback1,1460981,1461561,1,7,02/04/2023
84,out,out4,1517377,1522287,1,5,01/01/2023
13,dig,dig1,9820765,9823623,1,7,02/08/2023
30,out,out4,8408141,8409565,0,3,01/18/2023
103,curl,curl2,10512971,10516950,1,8,01/10/2023
58,dig,dig5,2322112,2322978,0,8,02/13/2023
60,comeback,comeback2,3163026,3170796,1,5,01/09/2023
37,out,out1,7659523,7662901,1,4,01/04/2023
23,curl,curl5,1038692,1044187,0,5,02/19/2023
32,out,out5,6278930,6280683,1,2,02/24/2023
15,slant,slant2,725457,733295,0,10,01/13/2023
68,curl,curl1,6070010,6072160,0,4,02/20/2023
2,post,post5,8424008,8427170,0,5,01/13/2023
30,curl,curl1,602397,605907,1,2,01/17/2023
68,out,out2,9205081,9209248,1,5,01/13/2023
29,comeback,comeback2,3993962,3994111,0,3,02/04/2023
81,corner,corner2,8755125,8757023,1,2,02/15/2023
20,comeback,comeback3,3929151,3936939,1,5,01/23/2023
44,post,post4,3536676,3541953,0,9,01/26/2023
76,flat,flat3,9990728,9997534,1,9,02/12/2023
53,flat,flat1,5952904,5959484,1,7,02/19/2023
10,comeback,comeback5,3565987,3566392,0,6,02/26/2023
14,slant,slant2,3052155,3055211,0,1,01/05/2023
46,comeback,comeback2,96697,101395,1,9,01/06/2023
79,dig,dig2,10207382,10210530,0,3,02/15/2023
13,slant,slant2,3543059,3550924,0,4,02/10/2023
22,out,out4,6520347,6524571,0,7,02/19/2023
79,comeback,comeback1,6259903,6266791,1,8,01/10/2023
88,corner,corner2,4419812,4421295,1,3,01/25/2023
38,dig,dig3,1184054,1184582,1,10,01/14/2023
7,slant,slant3,2141703,2146080,0,4,01/07/2023
57,out,out2,630176,630501,1,7,01/22/2023
91,comeback,comeback2,3217540,3222983,1,10,01/24/2023
99,post,post2,5169555,5174981,1,6,01/01/2023
81,slant,slant2,5919430,5927135,1,10,02/16/2023
44,slant,slant2,3966102,3969327,0,6,02/19/2023
36,corner,corner4,1226970,1232123,0,6,02/20/2023
53,slant,slant5,9162674,9166543,0,7,01/18/2023
77,out,out2,8268436,8273224,1,7,01/01/2023
30,slant,slant3,2213575,2217665,0,5,01/04/2023
37,corner,corner2,5110678,5117404,0,3,02/19/2023
102,comeback,comeback3,4504010,4511876,1,6,01/14/2023
83,post,post4,10395397,10397661,1,8,01/31/2023
10,flat,flat1,9725936,9733686,0,2,02/07/2023
58,out,out1,4187644,4193165,1,10,02/03/2023
79,curl,curl4,10045053,10045569,1,1,02/13/2023
26,post,post3,7014443,7016001,0,9,02/09/2023
55,slant,slant4,5593591,5598655,1,7,02/22/2023
68,slant,slant3,5327834,5329314,1,8,02/05/2023
5,flat,flat5,746875,753602,0,3,01/25/2023
73,corner,corner3,6998813,7001968,1,10,01/31/2023
82,dig,dig4,6624206,6627332,1,7,02/07/2023
7,comeback,comeback2,5540519,5548482,0,7,02/14/2023
48,dig,dig5,261569,264028,1,7,01/19/2023
34,slant,slant3,389168,395438,1,10,01/24/2023
25,dig,dig4,5670514,5673922,1,6,01/04/2023
45,comeback,comeback2,5140334,5148136,1,1,02/11/2023
53,flat,flat1,9753624,9757549,1,3,02/09/2023
21,comeback,comeback5,3051803,3053536,0,10,01/28/2023
34,curl,curl3,7646833,7650642,0,6,02/18/2023
61,comeback,comeback3,7955610,7963211,0,2,01/20/2023
68,corner,corner2,705846,713342,1,7,02/19/2023
19,dig,dig3,2727543,2730388,0,4,01/02/2023
27,corner,corner3,5387014,5391889,1,5,02/15/2023
66,curl,curl5,10009211,10016934,1,6,01/09/2023
5,slant,slant2,2234471,2235082,0,10,01/28/2023
67,comeback,comeback5,8451307,8455818,1,9,02/12/2023
37,dig,dig2,7823130,7825078,0,2,01/13/2023
18,curl,curl3,6886615,6887073,0,7,01/11/2023
90,corner,corner5,5302178,5307853,1,9,02/28/2023
97,post,post5,9632311,9636077,1,2,02/11/2023
57,slant,slant3,6806743,6809966,1,7,01/26/2023
52,dig,dig2,10383644,10387094,0,10,01/10/2023
54,dig,dig2,6826606,6834166,1,8,02/16/2023
43,out,out5,7594064,7597176,1,3,02/16/2023
98,curl,curl5,9425818,9431727,1,8,01/13/2023
87,corner,corner5,5118098,5125871,1,2,01/30/2023
10,slant,slant2,3938646,3940766,0,5,02/18/2023
12,slant,slant2,5627758,5633371,0,1,02/20/2023
47,dig,dig1,1524665,1527423,1,1,02/23/2023
50,flat,flat4,10636314,10642094,1,8,02/22/2023
51,out,out2,434797,442688,0,3,02/17/2023
65,corner,corner4,8260136,8260335,1,6,02/24/2023
53,comeback,comeback2,5471346,5473223,1,6,02/16/2023
4,comeback,comeback3,8624661,8631724,0,6,01/13/2023
87,comeback,comeback4,5525503,5530871,1,3,01/26/2023
73,dig,dig5,8256801,8262925,0,4,01/31/2023
94,flat,flat5,9230737,9231076,1,9,01/28/2023
67,post,post4,6204182,6204786,0,4,01/04/2023
80,slant,slant2,8587532,8592084,1,8,01/10/2023
62,out,out4,4247905,4250289,1,10,02/13/2023
76,slant,slant1,9178579,9183852,1,4,02/27/2023
79,flat,flat5,601877,608792,0,2,02/05/2023
52,out,out4,1498832,1499274,1,2,02/23/2023
103,dig,dig2,7234249,7236975,1,7,02/22/2023
83,corner,corner1,4467948,4470825,1,10,01/17/2023
51,curl,curl4,543144,547352,1,1,02/11/2023
98,curl,curl2,4115268,4122927,1,7,01/15/2023
99,corner,corner3,1874358,1876418,1,8,02/21/2023
100,corner,corner4,8918244,8922824,1,7,01/01/2023
92,flat,flat3,7546770,7547765,1,9,02/13/2023
74,slant,slant3,3627829,3631068,1,3,02/14/2023
94,corner,corner1,5623423,5624058,1,5,02/08/2023
70,corner,corner5,3942794,3948429,0,7,01/08/2023
30,curl,curl5,4157218,4159693,1,5,02/12/2023
19,curl,curl4,5159372,5161419,0,6,02/20/2023
20,comeback,comeback3,10310092,10312498,1,7,02/17/2023
30,curl,curl5,4566288,4567011,1,10,02/04/2023
21,slant,slant4,4246303,4252434,0,4,01/28/2023
78,slant,slant3,1623620,1625540,0,7,01/19/2023
16,slant,slant1,2178366,2186090,0,6,02/10/2023
75,flat,flat4,5437586,5440902,0,4,02/07/2023
88,out,out3,3438440,3442951,1,7,01/28/2023
22,out,out1,10279331,10282015,0,6,01/07/2023
15,flat,flat2,5777030,5777398,0,10,01/07/2023
88,corner,corner1,6506929,6511050,1,9,02/16/2023
41,corner,corner1,8769937,8776541,0,7,02/08/2023
66,dig,dig5,4692871,4695760,0,3,01/21/2023
46,post,post2,10668683,10676118,0,9,01/19/2023
86,slant,slant5,5864845,5868543,1,2,02/20/2023
51,post,post4,7213602,7218966,0,8,01/05/2023
98,comeback,comeback1,5158477,5162561,1,9,01/13/2023
48,dig,dig4,10036660,10037590,1,9,02/05/2023
1,out,out4,7025196,7028330,0,1,02/15/2023
42,out,out2,6771771,6779067,1,10,01/10/2023
10,post,post4,10353822,10357160,0,7,01/14/2023
66,dig,dig5,6707124,6708468,0,2,01/09/2023
103,flat,flat5,6345189,6352389,1,3,01/02/2023
12,dig,dig1,9504872,9507068,0,10,02/25/2023
33,curl,curl2,263976,264041,0,3,01/02/2023
83,out,out2,5901965,5902301,1,2,01/29/2023
70,out,out5,1198170,1202825,1,7,01/05/2023
100,flat,flat5,5085920,5088086,1,6,01/10/2023
81,slant,slant5,879466,885545,1,8,01/05/2023
104,post,post5,7740243,7743424,1,8,02/13/2023
83,post,post4,10084690,10092197,1,7,01/14/2023
45,flat,flat3,9554092,9562035,0,1,01/08/2023
62,out,out2,5864908,5869358,0,4,02/01/2023
43,comeback,comeback3,2093842,2097486,1,5,01/01/2023
15,comeback,comeback3,4771813,4774678,0,6,01/12/2023
58,curl,curl1,9932086,9934397,1,10,02/22/2023
87,slant,slant5,2754658,2756959,1,4,01/14/2023
88,flat,flat3,2296816,2303429,0,2,01/11/2023
64,flat,flat4,565934,573350,1,5,01/28/2023
29,out,out5,1815642,1822044,0,7,01/13/2023
98,comeback,comeback1,9604554,9607167,1,8,02/13/2023
43,flat,flat5,5895845,5900629,0,7,02/11/2023
82,slant,slant4,6371188,6374852,1,7,02/22/2023
35,post,post3,6122745,6123954,1,9,01/04/2023
42,corner,corner2,8476292,8481270,0,1,02/25/2023
28,corner,corner1,867815,875777,1,4,02/25/2023
37,corner,corner1,10067565,10071695,1,6,01/21/2023
23,out,out5,1060905,1068433,0,4,02/02/2023
22,curl,curl4,685933,688586,0,1,01/31/2023
32,flat,flat5,8793765,8797571,0,7,02/07/2023
40,slant,slant5,2972873,2975249,1,5,01/16/2023
101,comeback,comeback4,2072432,2076591,1,1,01/17/2023
17,comeback,comeback1,9036887,9040946,0,5,01/25/2023
42,dig,dig5,5827744,5833348,0,4,01/31/2023
67,out,out5,3593302,3598360,0,8,02/18/2023
62,flat,flat5,6024222,6030729,1,3,02/05/2023
40,curl,curl1,7446115,7449006,0,2,01/08/2023
50,curl,curl4,1804662,1812446,1,4,02/06/2023
7,corner,corner1,7763903,7765126,0,7,01/29/2023
72,slant,slant1,2438237,2440197,0,5,01/25/2023
68,comeback,comeback3,9450116,9450254,1,6,01/15/2023
21,corner,corner3,3349358,3353356,0,1,01/13/2023
42,curl,curl4,6561252,6567956,0,7,01/11/2023
44,slant,slant1,3068909,3071173,0,6,02/26/2023
92,curl,curl2,4388994,4394336,1,10,02/02/2023
29,out,out2,433614,441385,1,1,02/01/2023
57,corner,corner1,9428657,9436497,1,8,02/11/2023
9,slant,slant4,3212588,3214614,0,3,02/24/2023
3,comeback,comeback2,6458837,6466560,0,9,01/02/2023
52,slant,slant4,8431627,8438259,1,10,02/26/2023
24,slant,slant2,7430665,7431984,0,10,02/27/2023
96,out,out2,7392638,7397930,1,1,01/12/2023
15,corner,corner5,4730993,4736866,0,9,02/11/2023
66,corner,corner3,8105083,8109457,0,2,02/24/2023
50,comeback,comeback2,7158918,7164327,1,1,01/28/2023
94,dig,dig4,9855990,9857211,1,10,01/25/2023
47,out,out3,1423320,1427527,1,4,01/12/2023
4,out,out2,8947305,8951198,0,4,01/03/2023
54,dig,dig3,7462802,7467966,1,6,01/31/2023
6,out,out3,2383512,2384737,0,1,02/09/2023
7,post,post3,1346564,1351800,0,3,02/14/2023
27,comeback,comeback3,6546912,6552456,1,8,01/25/2023
19,corner,corner1,6357681,6357801,0,6,02/10/2023
6,post,post1,5598728,5603970,0,7,01/13/2023
39,slant,slant5,5187368,5191488,0,1,01/01/2023
45,slant,slant5,10268624,10271755,0,9,01/14/2023
90,slant,slant4,9218749,9222406,1,7,01/24/2023
77,flat,flat1,10774324,10780104,1,4,02/28/2023
43,curl,curl2,8601045,8606521,0,8,02/09/2023
64,out,out4,8394051,8401512,1,5,02/27/2023
77,comeback,comeback2,9549670,9554035,1,7,02/06/2023
85,out,out1,495049,495506,0,7,02/10/2023
48,corner,corner5,6492227,6499691,0,7,01/08/2023
71,post,post5,2315209,2318233,0,10,01/30/2023
44,flat,flat3,474258,478884,0,8,02/21/2023
53,curl,curl5,5871894,5877489,0,5,01/02/2023
1,curl,curl2,795903,803213,0,9,02/06/2023
36,slant,slant1,1198761,1203464,1,5,02/02/2023
75,out,out5,9745287,9750868,1,4,01/10/2023
103,flat,flat2,7392621,7398303,1,8,01/24/2023
22,dig,dig3,880668,880958,1,4,01/26/2023
98,post,post3,10036424,10044399,1,8,02/17/2023
19,post,post1,9722365,9728951,0,6,01/09/2023
29,flat,flat3,2215654,2220751,0,5,02/03/2023
3,out,out3,10772440,10776541,0,9,02/20/2023
1,comeback,comeback1,4047761,4053653,0,8,01/31/2023
85,out,out3,3308695,3308727,0,10,02/19/2023
90,dig,dig2,10051005,10057581,1,3,01/14/2023
23,slant,slant5,3168321,3172838,0,1,02/01/2023
27,comeback,comeback2,3913769,3919328,0,2,02/27/2023
65,curl,curl3,8478056,8478243,0,4,02/23/2023
42,slant,slant1,10598286,10605464,0,4,02/18/2023
7,comeback,comeback2,3433914,3435904,0,3,01/21/2023
38,dig,dig5,8800378,8808201,1,4,02/08/2023
24,post,post5,4201887,4206195,0,8,02/19/2023
89,comeback,comeback4,1407666,1413933,1,3,01/08/2023
99,dig,dig5,1185483,1186292,1,7,02/12/2023
19,dig,dig3,9868902,9873478,0,6,01/12/2023
100,comeback,comeback5,8083098,8088393,1,2,01/15/2023
90,out,out4,5310627,5317782,1,6,02/15/2023
31,corner,corner1,8340856,8346253,1,3,01/26/2023
85,dig,dig2,7432389,7434090,1,10,02/12/2023
50,dig,dig4,3506717,3513844,0,8,02/09/2023
75,corner,corner1,7435594,7441407,0,1,02/03/2023
17,flat,flat1,4915042,4918060,0,5,02/25/2023
12,curl,curl1,8783926,8784181,0,2,01/05/2023
87,slant,slant3,3756116,3762989,1,7,02/03/2023
29,flat,flat3,97772,103549,1,1,01/03/2023
101,dig,dig5,8864396,8866166,1,8,01/31/2023
33,corner,corner3,7374654,7380069,1,1,01/28/2023
29,flat,flat4,6456934,6460072,0,10,02/03/2023
19,post,post3,6009747,6015998,0,8,01/11/2023
14,slant,slant1,4959725,4961447,0,2,02/26/2023
34,dig,dig3,2290892,2297807,0,9,02/18/2023
58,corner,corner4,6761835,6764498,1,2,01/08/2023
90,curl,curl5,10204012,10204245,1,2,02/19/2023
29,flat,flat2,9237625,9242117,0,1,01/20/2023
73,curl,curl3,7816152,7820698,1,4,02/16/2023
41,post,post2,10383358,10387548,0,8,02/09/2023
9,post,post3,6957984,6959887,0,6,01/30/2023
47,out,out4,1146847,1149077,0,9,02/13/2023
79,slant,slant3,3553295,3557758,1,3,01/10/2023
70,post,post5,10586150,10593996,0,5,02/03/2023
28,curl,curl3,1141232,1141580,1,3,02/10/2023
73,dig,dig1,6318457,6318564,0,10,01/21/2023
60,comeback,comeback4,9512535,9515326,0,10,01/22/2023
58,comeback,comeback1,2653325,2655109,1,2,01/30/2023
42,corner,corner5,2529371,2535145,0,8,01/01/2023
15,out,out2,3055306,3057173,1,6,01/27/2023
62,corner,corner3,2976602,2983782,0,6,01/14/2023
99,flat,flat3,164976,168487,1,3,02/05/2023
55,curl,curl3,3190188,3191194,0,2,01/07/2023
11,comeback,comeback5,4063656,4068690,0,2,02/03/2023
62,comeback,comeback2,355715,360778,1,1,01/10/2023
60,corner,corner3,2556103,2561189,0,8,01/17/2023
74,flat,flat3,10766673,10768832,1,3,02/05/2023
60,slant,slant2,2484930,2491541,1,4,01/28/2023
60,curl,curl5,2203887,2205670,0,3,01/30/2023
91,slant,slant1,2773908,2779890,1,1,01/17/2023
38,flat,flat4,10548578,10549682,1,2,02/28/2023
41,corner,corner1,5190327,5192611,0,10,01/23/2023
12,corner,corner3,1040623,1047814,0,10,02/13/2023
43,comeback,comeback5,7536363,7538484,0,8,02/01/2023
102,corner,corner2,1805351,1811401,1,5,02/22/2023
49,slant,slant2,34729,40167,0,1,01/30/2023
24,curl,curl3,5526625,5527069,1,8,01/31/2023
32,comeback,comeback2,1041562,1045518,1,3,02/05/2023
38,post,post2,5733444,5738424,0,10,02/27/2023
57,dig,dig2,2447725,2455332,1,1,01/18/2023
49,slant,slant1,10664481,10666414,1,1,01/12/2023
73,post,post3,122442,125989,0,3,01/08/2023
53,out,out4,1155843,1163005,0,2,01/09/2023
2,comeback,comeback5,1594933,1601162,0,2,02/20/2023
70,corner,corner3,4198659,4202765,1,7,01/15/2023
51,slant,slant1,2787401,2788991,0,8,02/27/2023
46,curl,curl2,3355147,3361048,0,6,01/19/2023
19,slant,slant2,501800,502668,0,2,01/24/2023
28,out,out2,569392,572458,0,4,02/15/2023
86,out,out1,324078,328370,1,2,01/09/2023
75,dig,dig2,3600553,3603356,0,8,01/04/2023
72,curl,curl2,5554103,5554652,1,9,02/27/2023
29,slant,slant2,9262633,9267285,1,8,01/01/2023
83,post,post3,1156457,1159016,0,2,01/03/2023
7,slant,slant5,8440300,8444668,0,7,01/22/2023
102,comeback,comeback4,10581520,10583114,1,1,01/23/2023
103,flat,flat3,7259229,7260885,1,4,01/13/2023
70,comeback,comeback1,3790835,3793651,0,5,02/18/2023
48,corner,corner2,1627457,1634141,0,3,01/17/2023
90,out,out4,832767,833572,0,2,01/28/2023
11,out,out1,7117274,7121079,0,2,01/24/2023
66,flat,flat3,171428,174935,0,10,02/14/2023
66,slant,slant2,5869406,5876325,1,1,01/30/2023
7,corner,corner4,5923144,5924368,0,2,01/16/2023
65,comeback,comeback2,10703334,10708272,1,3,01/21/2023
101,flat,flat4,2185768,2189801,1,10,02/12/2023
13,comeback,comeback3,9471327,9473057,0,7,01/17/2023
53,comeback,comeback3,8515291,8516911,0,5,02/13/2023
101,dig,dig1,4216073,4216178,1,1,02/26/2023
55,comeback,comeback2,5162929,5169611,1,9,02/07/2023
64,corner,corner3,4911809,4914374,1,8,01/06/2023
94,post,post5,1949883,1956232,1,8,02/04/2023
2,curl,curl3,8616278,8621239,0,2,02/12/2023
8,slant,slant3,3564389,3566611,0,5,01/10/2023
31,slant,slant1,2503169,2505252,0,3,02/19/2023
69,dig,dig5,1463930,1471874,1,2,02/23/2023
10,curl,curl4,7626006,7628924,0,10,01/02/2023
23,curl,curl4,8069632,8076435,1,6,02/06/2023
95,out,out5,2847252,2850408,1,6,01/30/2023
69,curl,curl1,4215294,4222581,1,3,02/15/2023
52,slant,slant5,7699892,7700642,0,7,02/11/2023
38,comeback,comeback3,8477076,8480022,0,4,02/12/2023
3,post,post3,953368,958021,0,6,02/01/2023
69,comeback,comeback2,5168226,5171750,1,8,01/18/2023
33,post,post2,492607,492978,0,4,01/14/2023
19,corner,corner5,6588541,6590067,1,7,02/21/2023
80,dig,dig5,4807284,4814347,1,7,01/16/2023
79,corner,corner4,5363832,5370529,1,9,01/07/2023
90,out,out5,1178420,1181490,1,3,02/24/2023
17,curl,curl5,2996983,3004424,0,5,02/20/2023
96,comeback,comeback3,1076657,1082551,1,1,01/11/2023
42,post,post3,7780451,7785365,1,9,02/13/2023
71,slant,slant3,7686822,7690788,0,4,01/13/2023
29,slant,slant4,5926830,5928005,1,6,02/19/2023
20,dig,dig5,8700401,8704324,0,5,01/24/2023
15,dig,dig2,1670183,1678160,0,1,02/22/2023
20,dig,dig3,8679468,8680059,0,10,01/13/2023
37,corner,corner5,3099287,3099872,1,2,01/14/2023
104,comeback,comeback2,2930562,2938041,1,10,02/25/2023
16,corner,corner4,7758144,7762583,0,4,02/16/2023
99,curl,curl2,4694714,4699366,1,10,02/03/2023
58,post,post5,5035023,5037474,1,8,01/31/2023
